,"Scalar B, nT","SW Plasma Temperature, K","SW Proton Density, N/cm^3","SW Plasma Speed, km/s",Alpha/Prot. ratio,Flow pressure,Kp index,R (Sunspot No.),"Dst-index, nT",f10.7_index
2009-09-10,4.1,24493.0,7.0,304.0,0.01,1.11,7.0,0.0,4.0,70.2
2009-09-11,5.1,32294.0,5.6,299.0,0.009,0.87,7.0,0.0,-4.0,70.2
2009-09-12,3.3,40138.0,6.3,301.0,0.008,0.98,3.0,0.0,-3.0,69.8
2009-09-13,5.2,33785.0,14.3,304.0,0.005,2.25,13.0,0.0,-1.0,69.9
2009-09-14,5.4,93340.0,6.2,378.0,0.008,1.71,13.0,0.0,-4.0,69.8
2009-09-15,4.7,91728.0,4.4,420.0,0.018,1.48,13.0,0.0,-7.0,69.9
2009-09-16,4.6,95767.0,3.6,455.0,0.019,1.34,13.0,0.0,-5.0,69.5
2009-09-17,4.3,86403.0,4.3,441.0,0.022,1.53,17.0,0.0,-5.0,69.8
2009-09-18,3.1,66680.0,3.3,407.0,0.013,0.96,7.0,0.0,0.0,69.6
2009-09-19,2.9,28115.0,3.2,346.0,0.011,0.69,3.0,0.0,-1.0,71.1
2009-09-20,3.9,32101.0,9.7,330.0,0.005,1.81,10.0,0.0,5.0,71.9
2009-09-21,5.3,101493.0,3.8,414.0,0.02,1.07,17.0,13.0,-12.0,72.5
2009-09-22,3.2,52264.0,2.2,404.0,0.014,0.65,7.0,22.0,-7.0,75.3
2009-09-23,2.2,23134.0,1.5,341.0,0.037,0.34,0.0,33.0,-5.0,76.6
2009-09-24,2.5,14225.0,3.7,301.0,0.015,0.59,3.0,33.0,0.0,75.0
2009-09-25,3.7,19210.0,6.5,289.0,0.01,0.94,3.0,28.0,5.0,72.8
2009-09-26,3.7,22820.0,10.5,304.0,0.006,1.75,7.0,15.0,8.0,72.2
2009-09-27,4.8,18284.0,13.9,333.0,0.022,2.82,17.0,12.0,-4.0,72.6
2009-09-28,3.9,30956.0,13.4,325.0,0.04,2.88,17.0,17.0,-2.0,73.5
2009-09-29,2.3,26130.0,5.9,319.0,0.016,1.07,3.0,15.0,-2.0,72.5
2009-09-30,6.6,36594.0,9.6,343.0,0.011,1.99,13.0,12.0,3.0,72.1
2009-10-01,4.7,58402.0,3.9,340.0,0.013,0.79,3.0,11.0,-1.0,72.2
2009-10-02,2.5,21600.0,2.2,336.0,0.017,0.45,3.0,0.0,-4.0,71.7
2009-10-03,2.7,22207.0,4.5,325.0,0.01,0.82,3.0,0.0,3.0,71.7
2009-10-04,6.0,71597.0,11.1,355.0,0.028,2.46,10.0,0.0,10.0,71.1
2009-10-05,2.4,44639.0,3.0,381.0,0.027,0.8,7.0,0.0,2.0,69.9
2009-10-06,2.7,32257.0,3.2,339.0,0.016,0.65,3.0,0.0,2.0,68.8
2009-10-07,2.8,17247.0,6.0,290.0,0.008,0.85,3.0,0.0,7.0,68.4
2009-10-08,3.1,15837.0,7.6,277.0,0.006,1.01,3.0,0.0,5.0,68.6
2009-10-09,3.3,35387.0,5.8,291.0,0.017,0.89,3.0,0.0,-1.0,69.0
2009-10-10,3.4,15745.0,6.0,265.0,0.008,0.72,0.0,0.0,-2.0,69.8
2009-10-11,6.8,133412.0,15.1,374.0,0.019,3.23,17.0,13.0,7.0,70.1
2009-10-12,4.5,53815.0,3.1,381.0,0.012,0.83,3.0,0.0,1.0,69.8
2009-10-13,3.9,69365.0,4.4,350.0,0.014,0.99,7.0,0.0,2.0,69.4
2009-10-14,3.2,41870.0,3.5,334.0,0.012,0.7,0.0,0.0,1.0,70.5
2009-10-15,4.0,66396.0,8.1,367.0,0.015,1.91,13.0,0.0,7.0,70.0
2009-10-16,3.1,67401.0,4.0,399.0,0.016,1.14,7.0,0.0,-1.0,69.2
2009-10-17,3.0,23262.0,3.4,329.0,0.01,0.63,0.0,0.0,1.0,70.2
2009-10-18,3.0,22522.0,6.3,308.0,0.007,1.01,3.0,0.0,2.0,69.5
2009-10-19,3.7,30994.0,8.1,308.0,0.007,1.32,3.0,0.0,8.0,70.3
2009-10-20,2.6,30392.0,5.1,293.0,0.01,0.77,0.0,0.0,3.0,70.3
2009-10-21,3.4,14999.0,8.7,282.0,0.004,1.19,3.0,0.0,8.0,70.6
2009-10-22,8.9,43470.0,13.6,341.0,0.008,2.72,27.0,0.0,-8.0,70.9
2009-10-23,5.7,77107.0,7.2,383.0,0.018,1.86,20.0,18.0,-24.0,72.1
2009-10-24,4.2,52179.0,9.7,386.0,0.018,2.57,17.0,26.0,-7.0,74.7
2009-10-25,3.8,76445.0,3.8,416.0,0.023,1.19,13.0,30.0,-19.0,74.7
2009-10-26,3.0,40175.0,3.6,391.0,0.024,1.0,10.0,32.0,-10.0,80.3
2009-10-27,2.7,41063.0,3.4,370.0,0.029,0.87,7.0,32.0,-8.0,80.4
2009-10-28,4.0,36376.0,4.0,360.0,0.023,0.93,7.0,32.0,-7.0,78.9
2009-10-29,8.3,20293.0,7.5,363.0,0.011,1.71,13.0,26.0,4.0,75.6
2009-10-30,3.5,54345.0,7.0,361.0,0.011,1.56,20.0,18.0,-20.0,74.2
2009-10-31,1.9,20091.0,6.4,334.0,0.007,1.23,3.0,0.0,-8.0,74.0
2009-11-01,4.5,16633.0,9.3,347.0,0.006,1.9,7.0,0.0,-2.0,71.2
2009-11-02,5.8,38763.0,9.2,331.0,0.012,1.71,7.0,0.0,1.0,70.3
2009-11-03,2.7,34304.0,2.7,322.0,0.019,0.51,0.0,0.0,-5.0,70.3
2009-11-04,3.0,14718.0,6.2,288.0,0.006,0.89,0.0,0.0,1.0,70.2
2009-11-05,3.8,29824.0,9.1,299.0,0.007,1.39,0.0,12.0,7.0,69.3
2009-11-06,3.7,15196.0,6.0,287.0,0.009,0.86,0.0,13.0,3.0,69.6
2009-11-07,2.5,11648.0,7.9,266.0,0.006,0.95,0.0,0.0,6.0,69.3
2009-11-08,6.9,66229.0,12.1,343.0,0.012,2.2,17.0,0.0,-2.0,69.6
2009-11-09,5.1,95324.0,6.4,387.0,0.014,1.71,10.0,13.0,-8.0,70.7
2009-11-10,3.2,34669.0,5.3,353.0,0.008,1.14,3.0,12.0,-6.0,71.3
2009-11-11,3.1,17031.0,5.5,312.0,0.006,0.91,0.0,12.0,-2.0,71.0
2009-11-12,2.3,18856.0,6.1,285.0,0.007,0.85,0.0,0.0,0.0,71.7
2009-11-13,3.6,25187.0,7.5,285.0,0.015,1.11,3.0,12.0,3.0,72.6
2009-11-14,6.5,29503.0,11.6,320.0,0.015,2.08,13.0,13.0,-2.0,73.2
2009-11-15,5.7,43183.0,6.1,346.0,0.013,1.26,13.0,12.0,-9.0,73.5
2009-11-16,3.1,46393.0,4.0,333.0,0.015,0.79,0.0,13.0,-7.0,74.5
2009-11-17,2.5,19134.0,2.7,320.0,0.012,0.49,3.0,0.0,-5.0,75.4
2009-11-18,3.0,20831.0,9.4,303.0,0.005,1.46,3.0,12.0,4.0,74.4
2009-11-19,3.3,32217.0,8.0,335.0,0.01,1.52,3.0,29.0,-1.0,74.9
2009-11-20,6.5,62768.0,4.4,378.0,0.021,1.17,7.0,25.0,2.0,74.4
2009-11-21,6.0,161705.0,4.5,491.0,0.027,1.76,20.0,15.0,-3.0,74.0
2009-11-22,3.4,113248.0,2.2,508.0,0.026,1.02,13.0,13.0,-4.0,74.4
2009-11-23,2.5,45302.0,2.3,412.0,0.021,0.7,0.0,0.0,-2.0,73.8
2009-11-24,4.1,63499.0,7.1,387.0,0.017,2.03,17.0,0.0,2.0,72.8
2009-11-25,3.1,75355.0,2.5,434.0,0.035,0.89,13.0,0.0,-14.0,72.3
2009-11-26,4.5,39459.0,4.5,399.0,0.021,1.26,13.0,0.0,-13.0,72.7
2009-11-27,3.3,46468.0,4.4,349.0,0.028,1.01,3.0,0.0,-7.0,71.7
2009-11-28,3.1,38674.0,5.8,342.0,0.02,1.22,3.0,0.0,-2.0,70.9
2009-11-29,3.2,39703.0,3.9,330.0,0.013,0.75,0.0,0.0,0.0,70.1
2009-11-30,3.2,35838.0,3.3,294.0,0.016,0.5,0.0,0.0,-4.0,70.4
2009-12-01,2.3,15968.0,6.2,266.0,0.02,0.81,0.0,0.0,2.0,70.2
2009-12-02,2.6,16798.0,9.5,274.0,0.005,1.22,3.0,0.0,8.0,69.4
2009-12-03,2.2,11924.0,6.0,256.0,0.007,0.68,0.0,0.0,3.0,69.6
2009-12-04,1.8,10256.0,8.7,256.0,0.004,0.96,0.0,0.0,5.0,69.4
2009-12-05,4.3,26474.0,16.8,274.0,0.005,2.11,10.0,0.0,9.0,69.6
2009-12-06,6.5,77542.0,5.9,386.0,0.019,1.57,7.0,0.0,-2.0,69.8
2009-12-07,4.2,42378.0,9.2,342.0,0.008,1.86,7.0,0.0,2.0,69.0
2009-12-08,2.8,36493.0,7.0,312.0,0.009,1.18,0.0,0.0,2.0,70.0
2009-12-09,3.0,20535.0,6.8,299.0,0.007,1.03,0.0,11.0,4.0,70.8
2009-12-10,2.6,16291.0,7.6,281.0,0.005,1.03,3.0,12.0,5.0,71.6
2009-12-11,3.7,20767.0,6.4,268.0,0.008,0.8,0.0,12.0,4.0,69.9
2009-12-12,4.8,23218.0,10.2,278.0,0.009,1.42,7.0,12.0,9.0,72.2
2009-12-13,6.2,11845.0,13.0,270.0,0.003,1.62,7.0,14.0,7.0,73.1
2009-12-14,6.2,18591.0,11.3,271.0,0.007,1.4,13.0,30.0,-1.0,76.2
2009-12-15,4.9,26742.0,9.5,286.0,0.016,1.37,3.0,36.0,7.0,79.0
2009-12-16,5.2,46758.0,9.3,310.0,0.011,1.54,13.0,33.0,2.0,80.6
2009-12-17,5.1,70697.0,6.3,357.0,0.017,1.41,7.0,26.0,3.0,84.2
2009-12-18,5.0,82296.0,4.1,409.0,0.016,1.3,7.0,23.0,4.0,81.6
2009-12-19,4.4,58105.0,2.7,406.0,0.012,0.8,3.0,24.0,2.0,79.1
2009-12-20,3.9,26447.0,3.7,368.0,0.009,0.89,3.0,44.0,3.0,81.0
2009-12-21,2.9,35061.0,6.5,332.0,0.012,1.31,7.0,46.0,6.0,80.0
2009-12-22,3.4,24703.0,5.8,342.0,0.012,1.17,7.0,33.0,3.0,79.5
2009-12-23,4.5,42952.0,9.1,345.0,0.017,1.94,7.0,26.0,6.0,75.9
2009-12-24,3.4,68665.0,3.6,387.0,0.023,0.97,3.0,20.0,-2.0,74.6
2009-12-25,4.0,46246.0,9.3,325.0,0.013,1.66,10.0,0.0,6.0,73.5
2009-12-26,3.9,58836.0,4.0,389.0,0.014,1.06,10.0,14.0,-2.0,73.4
2009-12-27,3.2,42078.0,3.3,371.0,0.013,0.81,7.0,15.0,-2.0,74.3
2009-12-28,3.2,31644.0,3.0,339.0,0.011,0.6,3.0,18.0,2.0,73.3
2009-12-29,1.9,25387.0,3.2,312.0,0.011,0.55,0.0,18.0,1.0,72.7
2009-12-30,2.0,11226.0,5.6,278.0,0.007,0.74,0.0,18.0,6.0,74.3
2009-12-31,2.9,25655.0,7.8,279.0,0.006,1.03,0.0,21.0,8.0,77.2
2010-01-01,3.8,25962.0,6.0,288.0,0.009,0.9,0.0,18.0,5.0,72.7
2010-01-02,6.8,19363.0,7.9,290.0,0.013,1.16,3.0,21.0,11.0,75.4
2010-01-03,5.9,44011.0,11.2,286.0,0.01,1.61,10.0,16.0,0.0,73.8
2010-01-04,5.8,59164.0,7.6,288.0,0.015,1.14,3.0,15.0,-2.0,70.6
2010-01-05,4.3,27738.0,6.3,293.0,0.008,0.95,3.0,10.0,0.0,74.3
2010-01-06,3.9,33379.0,3.8,321.0,0.017,0.72,3.0,0.0,-1.0,74.7
2010-01-07,3.7,22970.0,5.5,293.0,0.009,0.84,0.0,0.0,3.0,75.5
2010-01-08,3.6,31225.0,4.5,292.0,0.009,0.69,3.0,15.0,0.0,74.9
2010-01-09,3.0,26122.0,7.3,296.0,0.007,1.09,3.0,15.0,3.0,79.0
2010-01-10,4.6,30881.0,14.0,296.0,0.004,2.14,7.0,22.0,7.0,81.6
2010-01-11,6.7,105198.0,13.0,384.0,0.028,2.84,17.0,37.0,4.0,86.3
2010-01-12,3.4,82137.0,3.7,460.0,0.037,1.49,10.0,35.0,-1.0,90.2
2010-01-13,4.8,98371.0,4.1,458.0,0.032,1.68,17.0,31.0,-5.0,87.5
2010-01-14,4.2,91896.0,1.8,479.0,0.045,0.81,10.0,26.0,-7.0,87.0
2010-01-15,3.7,74864.0,3.3,415.0,0.041,1.11,10.0,26.0,-2.0,82.6
2010-01-16,2.8,69442.0,2.8,402.0,0.053,0.86,3.0,23.0,-1.0,81.4
2010-01-17,3.0,28905.0,4.8,339.0,0.018,0.98,0.0,18.0,0.0,79.9
2010-01-18,3.1,25951.0,8.1,336.0,0.011,1.58,7.0,13.0,4.0,78.9
2010-01-19,2.9,22574.0,6.8,329.0,0.017,1.32,3.0,0.0,4.0,81.6
2010-01-20,5.9,115911.0,12.6,378.0,0.029,3.58,20.0,13.0,-2.0,79.1
2010-01-21,4.4,91967.0,2.1,462.0,0.023,0.87,13.0,18.0,-24.0,80.0
2010-01-22,4.8,55218.0,2.4,412.0,0.026,0.78,7.0,31.0,-12.0,79.8
2010-01-23,4.0,27416.0,5.9,356.0,0.012,1.29,13.0,38.0,-13.0,82.0
2010-01-24,4.5,40645.0,5.1,353.0,0.013,1.13,10.0,38.0,-18.0,81.9
2010-01-25,4.1,52015.0,3.5,361.0,0.013,0.87,7.0,34.0,-9.0,78.7
2010-01-26,4.3,49593.0,4.2,358.0,0.01,1.01,7.0,25.0,-7.0,77.3
2010-01-27,4.1,41334.0,5.9,341.0,0.008,1.27,3.0,13.0,-1.0,75.4
2010-01-28,5.5,48012.0,5.6,345.0,0.016,1.21,7.0,12.0,-1.0,74.0
2010-01-29,4.2,45176.0,3.3,331.0,0.019,0.68,3.0,12.0,-4.0,71.1
2010-01-30,6.4,54603.0,6.4,358.0,0.014,1.39,13.0,12.0,0.0,72.8
2010-01-31,5.4,102372.0,3.3,411.0,0.013,1.07,10.0,16.0,-7.0,73.0
2010-02-01,5.7,83096.0,4.4,403.0,0.015,1.32,20.0,17.0,-7.0,73.1
2010-02-02,5.7,143366.0,3.5,471.0,0.023,1.42,20.0,14.0,-11.0,73.0
2010-02-03,4.5,128573.0,2.5,524.0,0.021,1.3,23.0,14.0,-13.0,72.3
2010-02-04,4.1,51011.0,2.5,421.0,0.015,0.78,7.0,12.0,-8.0,71.8
2010-02-05,3.5,36168.0,3.9,361.0,0.01,0.89,3.0,12.0,-4.0,75.6
2010-02-06,6.7,60568.0,6.6,350.0,0.017,1.46,10.0,36.0,-5.0,85.1
2010-02-07,6.0,56609.0,4.8,360.0,0.021,1.21,7.0,38.0,-8.0,87.8
2010-02-08,9.2,18921.0,7.0,360.0,0.014,1.52,10.0,59.0,-7.0,91.2
2010-02-09,5.2,50786.0,4.8,333.0,0.038,1.01,7.0,56.0,-4.0,89.0
2010-02-10,5.7,21338.0,4.3,314.0,0.018,0.78,7.0,50.0,-10.0,88.9
2010-02-11,7.3,30436.0,7.7,358.0,0.021,1.81,13.0,44.0,-1.0,91.8
2010-02-12,6.2,25653.0,2.9,337.0,0.088,0.74,13.0,41.0,-16.0,93.1
2010-02-13,5.4,31582.0,3.6,318.0,0.082,0.8,10.0,43.0,-11.0,91.8
2010-02-14,6.6,21507.0,3.9,310.0,0.062,0.82,10.0,33.0,-10.0,87.2
2010-02-15,9.2,20491.0,7.9,308.0,0.068,1.6,27.0,30.0,-26.0,85.5
2010-02-16,6.5,46764.0,7.3,321.0,0.026,1.42,20.0,30.0,-32.0,84.7
2010-02-17,5.4,50529.0,6.1,344.0,0.02,1.29,13.0,43.0,-23.0,84.8
2010-02-18,7.2,119200.0,5.2,410.0,0.025,1.51,10.0,23.0,-9.0,83.1
2010-02-19,6.7,159840.0,2.0,472.0,0.02,0.82,10.0,20.0,-11.0,81.8
2010-02-20,6.3,22449.0,3.4,420.0,0.024,1.11,3.0,20.0,-1.0,82.0
2010-02-21,6.9,24106.0,3.0,369.0,0.05,0.8,3.0,17.0,0.0,81.7
2010-02-22,5.2,44866.0,5.5,358.0,0.021,1.29,13.0,17.0,-6.0,81.9
2010-02-23,3.8,48697.0,4.3,348.0,0.014,0.93,7.0,15.0,-10.0,82.4
2010-02-24,4.0,49462.0,5.2,351.0,0.028,1.2,7.0,30.0,-7.0,80.9
2010-02-25,4.1,40120.0,4.0,354.0,0.023,0.91,7.0,29.0,-5.0,81.1
2010-02-26,4.3,57276.0,3.1,367.0,0.017,0.75,3.0,27.0,-8.0,78.9
2010-02-27,3.6,37724.0,5.6,312.0,0.017,0.97,3.0,14.0,-1.0,77.1
2010-02-28,4.4,40419.0,9.7,325.0,0.011,1.76,7.0,14.0,6.0,76.6
2010-03-01,5.9,55197.0,12.9,350.0,0.014,2.72,13.0,23.0,5.0,76.5
2010-03-02,5.1,58621.0,6.5,376.0,0.037,1.76,10.0,37.0,-3.0,78.0
2010-03-03,5.2,122229.0,6.0,414.0,0.042,2.04,20.0,36.0,-8.0,79.0
2010-03-04,4.7,101749.0,4.5,426.0,0.03496999999999999,1.64,17.0,39.0,-14.0,80.0
2010-03-05,4.2,76527.0,3.5,408.0,0.027469999999999984,1.16,7.0,28.0,-9.0,78.2
2010-03-06,4.4,33964.0,4.8,365.0,0.018769999999999985,1.29,7.0,0.0,-6.0,77.1
2010-03-07,4.9,93066.0,5.3,396.0,0.02717999999999997,1.64,10.0,12.0,-7.0,75.4
2010-03-08,5.5,34581.0,4.8,340.0,0.023,1.05,7.0,17.0,-7.0,75.1
2010-03-09,5.8,20395.0,4.7,365.0,0.011,1.08,7.0,0.0,0.0,76.8
2010-03-10,7.0,116378.0,5.3,396.0,0.029,1.51,20.0,0.0,-5.0,79.3
2010-03-11,4.8,138465.0,3.2,475.0,0.041,1.39,20.0,34.0,-16.0,83.1
2010-03-12,4.6,192271.0,1.5,520.0,0.029,0.76,20.0,36.0,-15.0,88.5
2010-03-13,3.8,59384.0,2.0,429.0,0.028,0.72,7.0,31.0,-12.0,90.7
2010-03-14,4.8,48913.0,3.1,417.0,0.019,0.96,13.0,33.0,-11.0,88.3
2010-03-15,4.1,27364.0,5.7,354.0,0.01,1.24,7.0,27.0,-5.0,85.5
2010-03-16,4.8,57207.0,4.7,376.0,0.019,1.13,10.0,23.0,-3.0,84.3
2010-03-17,5.9,136717.0,4.0,469.0,0.023,1.76,13.0,28.0,-3.0,85.9
2010-03-18,5.1,55230.0,4.3,416.0,0.018,1.32,13.0,30.0,-5.0,85.0
2010-03-19,4.4,64018.0,4.3,376.0,0.01,1.1,7.0,22.0,-3.0,83.7
2010-03-20,3.8,73532.0,5.3,405.0,0.012,1.52,17.0,14.0,-8.0,82.8
2010-03-21,3.0,35573.0,2.8,377.0,0.011,0.69,3.0,22.0,-6.0,84.1
2010-03-22,2.9,13623.0,3.7,319.0,0.009,0.65,0.0,17.0,1.0,81.9
2010-03-23,3.1,18949.0,5.0,293.0,0.012,0.75,3.0,14.0,2.0,83.3
2010-03-24,4.2,17507.0,9.7,295.0,0.012,1.51,7.0,17.0,1.0,83.9
2010-03-25,6.1,72961.0,13.3,335.0,0.019,2.78,13.0,23.0,4.0,87.1
2010-03-26,5.0,102214.0,5.2,389.0,0.022,1.41,10.0,22.0,-3.0,85.5
2010-03-27,7.2,82279.0,6.2,386.0,0.016,1.6,7.0,34.0,2.0,87.8
2010-03-28,5.7,103806.0,3.5,414.0,0.044,1.2,13.0,31.0,-10.0,85.7
2010-03-29,3.8,51009.0,7.2,379.0,0.028939999999999983,2.07,10.0,33.0,-2.0,82.9
2010-03-30,4.9,58369.0,3.7,378.0,0.024,0.98,17.0,33.0,-7.0,82.6
2010-03-31,4.3,112570.0,5.5,395.0,0.03,1.5,13.0,27.0,-8.0,80.9
2010-04-01,6.6,237322.0,5.4,402.0,0.03517999999999998,1.71,27.0,22.0,-16.0,79.1
2010-04-02,5.9,163633.0,5.1,469.0,0.040200000000000014,2.27,27.0,22.0,-20.0,76.1
2010-04-03,5.2,125222.0,4.2,511.0,0.03906000000000001,2.18,20.0,24.0,-13.0,77.4
2010-04-04,5.9,142947.0,4.0,494.0,0.041,1.92,27.0,33.0,-18.0,78.7
2010-04-05,9.3,200123.0,5.8,654.0,0.054,5.5,47.0,34.0,-33.0,79.3
2010-04-06,7.7,77506.0,1.8,577.0,0.04675,1.3,47.0,25.0,-69.0,77.7
2010-04-07,4.5,174512.0,2.2,601.0,0.041,1.58,37.0,21.0,-47.0,76.5
2010-04-08,3.6,136944.0,1.9,591.0,0.041,1.35,23.0,29.0,-33.0,75.9
2010-04-09,3.2,53911.0,2.2,466.0,0.049,0.93,13.0,9.0,-32.0,76.3
2010-04-10,3.3,28569.0,3.3,408.0,0.027,1.02,7.0,10.0,-21.0,75.3
2010-04-11,6.3,62322.0,6.4,397.0,0.043,2.09,20.0,10.0,-22.0,74.9
2010-04-12,8.8,34679.0,10.1,409.0,0.016,3.43,27.0,10.0,-35.0,74.9
2010-04-13,4.7,82318.0,3.4,387.0,0.030509999999999985,1.04,7.0,9.0,-24.0,75.3
2010-04-14,6.7,98834.0,7.8,407.0,0.031119999999999995,2.67,17.0,0.0,-13.0,75.6
2010-04-15,5.2,124346.0,3.8,486.0,0.02,1.66,17.0,0.0,-25.0,75.0
2010-04-16,4.1,85151.0,3.4,452.0,0.021,1.4,7.0,0.0,-14.0,75.4
2010-04-17,3.9,65302.0,3.1,390.0,0.027469999999999967,0.96,7.0,0.0,-14.0,74.5
2010-04-18,3.9,32610.0,4.2,359.0,0.01868999999999999,1.08,7.0,0.0,-9.0,75.3
2010-04-19,3.3,47209.0,6.9,361.0,0.023,1.64,13.0,0.0,-7.0,76.1
2010-04-20,4.5,44737.0,8.2,335.0,0.012,1.59,10.0,0.0,-10.0,76.4
2010-04-21,5.9,71565.0,7.2,373.0,0.024,1.81,17.0,9.0,-9.0,76.9
2010-04-22,6.0,76682.0,5.4,410.0,0.043,1.85,13.0,9.0,-6.0,76.9
2010-04-23,5.6,77271.0,6.3,433.0,0.03058,2.33,20.0,0.0,-18.0,75.8
2010-04-24,4.3,76682.0,3.5,392.0,0.02778999999999998,1.1,13.0,0.0,-21.0,75.0
2010-04-25,3.0,52726.0,4.4,367.0,0.012,1.05,7.0,16.0,-8.0,76.4
2010-04-26,3.1,25800.0,7.6,339.0,0.01,1.51,3.0,0.0,-2.0,77.0
2010-04-27,4.6,47680.0,6.2,357.0,0.019,1.4,10.0,0.0,-4.0,75.7
2010-04-28,5.1,26478.0,6.0,332.0,0.015,1.17,7.0,10.0,-2.0,77.2
2010-04-29,5.7,82109.0,5.3,369.0,0.016,1.34,13.0,0.0,-8.0,77.3
2010-04-30,3.5,39268.0,3.2,380.0,0.039,0.87,7.0,9.0,-8.0,79.8
2010-05-01,3.1,17774.0,5.0,358.0,0.011,1.08,7.0,13.0,-5.0,79.0
2010-05-02,9.2,221696.0,14.6,468.0,0.039,5.56,37.0,21.0,-23.0,80.8
2010-05-03,5.6,247066.0,2.9,671.0,0.042,2.55,37.0,40.0,-44.0,81.6
2010-05-04,3.7,134596.0,1.6,636.0,0.047,1.27,23.0,51.0,-32.0,83.1
2010-05-05,2.7,110456.0,1.7,571.0,0.046,1.12,17.0,47.0,-23.0,84.7
2010-05-06,3.9,136751.0,2.8,534.0,0.049,1.61,20.0,19.0,-21.0,80.5
2010-05-07,4.1,100123.0,3.2,504.0,0.042,1.61,20.0,16.0,-20.0,80.5
2010-05-08,3.6,75294.0,2.3,471.0,0.042,0.97,13.0,16.0,-23.0,80.3
2010-05-09,2.6,39713.0,2.0,403.0,0.037,0.62,3.0,0.0,-14.0,76.9
2010-05-10,3.7,22301.0,7.2,348.0,0.028,1.62,10.0,0.0,-7.0,75.1
2010-05-11,5.2,54826.0,7.8,383.0,0.019,2.05,17.0,0.0,-4.0,75.0
2010-05-12,5.1,158626.0,9.1,460.0,0.021,2.43,13.0,0.0,-7.0,72.7
2010-05-13,3.5,85935.0,4.0,420.0,0.016,1.14,7.0,0.0,-7.0,70.9
2010-05-14,4.5,104089.0,2.9,361.0,0.020649999999999988,0.93,7.0,0.0,-2.0,71.2
2010-05-15,4.1,35633.0,2.0,364.0,0.022,0.49,7.0,0.0,-9.0,71.8
2010-05-16,3.3,52059.0,4.2,332.0,0.013,0.98,7.0,0.0,0.0,70.0
2010-05-17,4.7,87494.0,8.7,357.0,0.015,1.97,13.0,0.0,-8.0,70.8
2010-05-18,6.4,39073.0,7.0,355.0,0.015,1.56,13.0,0.0,-19.0,70.3
2010-05-19,9.6,133705.0,14.0,410.0,0.016,3.91,17.0,0.0,5.0,70.2
2010-05-20,6.6,156617.0,5.0,472.0,0.019,2.07,23.0,0.0,-9.0,70.4
2010-05-21,4.0,59688.0,2.5,443.0,0.029,0.92,10.0,14.0,-11.0,72.6
2010-05-22,3.7,39845.0,3.9,391.0,0.023,1.08,7.0,21.0,-3.0,74.3
2010-05-23,3.4,27853.0,2.8,363.0,0.036,0.71,0.0,22.0,-2.0,76.4
2010-05-24,2.8,22930.0,5.0,323.0,0.019,0.93,3.0,19.0,-1.0,74.4
2010-05-25,4.0,22852.0,11.1,306.0,0.013,1.81,13.0,24.0,0.0,75.1
2010-05-26,5.5,45282.0,9.7,326.0,0.022,1.86,13.0,16.0,-1.0,74.3
2010-05-27,3.1,39811.0,4.7,337.0,0.031,0.99,3.0,13.0,-5.0,74.6
2010-05-28,6.9,43424.0,15.4,363.0,0.022,3.74,23.0,13.0,6.0,75.2
2010-05-29,12.9,48453.0,7.9,350.0,0.053,1.9,40.0,19.0,-51.0,75.7
2010-05-30,9.8,145832.0,7.3,432.0,0.033,2.63,33.0,29.0,-39.0,75.0
2010-05-31,5.4,211085.0,3.1,554.0,0.037,1.77,30.0,18.0,-36.0,74.1
2010-06-01,5.5,166649.0,1.8,546.0,0.038,1.03,23.0,15.0,-28.0,74.8
2010-06-02,3.8,93653.0,1.7,469.0,0.029,0.69,17.0,18.0,-23.0,76.1
2010-06-03,5.2,119975.0,4.5,491.0,0.044,2.22,23.0,21.0,-17.0,76.8
2010-06-04,4.8,146600.0,2.6,558.0,0.042,1.58,23.0,28.0,-31.0,74.0
2010-06-05,3.7,62878.0,2.7,483.0,0.051,1.25,13.0,26.0,-18.0,72.4
2010-06-06,3.6,61371.0,3.9,450.0,0.053,1.57,13.0,12.0,-16.0,70.0
2010-06-07,4.3,36473.0,5.5,402.0,0.015,1.46,13.0,18.0,-16.0,70.6
2010-06-08,3.5,57753.0,4.4,396.0,0.024,1.25,7.0,14.0,-7.0,74.0
2010-06-09,3.6,37092.0,9.6,340.0,0.013,1.88,10.0,29.0,1.0,73.7
2010-06-10,5.4,95838.0,6.2,424.0,0.021,1.83,13.0,39.0,-4.0,75.2
2010-06-11,3.5,72035.0,3.0,411.0,0.026,1.01,10.0,46.0,-9.0,76.9
2010-06-12,2.6,38058.0,4.0,348.0,0.017,0.86,3.0,46.0,-6.0,78.6
2010-06-13,4.6,78128.0,6.4,399.0,0.044,1.9,13.0,25.0,1.0,78.7
2010-06-14,3.1,48848.0,4.9,373.0,0.034,1.28,10.0,14.0,-7.0,75.1
2010-06-15,6.4,124322.0,12.1,414.0,0.034,3.94,20.0,0.0,5.0,72.3
2010-06-16,7.0,206976.0,5.0,538.0,0.039659999999999994,2.87,33.0,0.0,-20.0,73.9
2010-06-17,4.8,119225.0,2.6,522.0,0.024,1.32,20.0,12.0,-18.0,72.7
2010-06-18,3.3,101253.0,2.7,523.0,0.045,1.44,13.0,12.0,-8.0,72.8
2010-06-19,2.6,54797.0,3.1,431.0,0.032,1.08,7.0,26.0,-5.0,71.2
