,"Scalar B, nT","SW Plasma Temperature, K","SW Proton Density, N/cm^3","SW Plasma Speed, km/s",Alpha/Prot. ratio,Flow pressure,Kp index,R (Sunspot No.),"Dst-index, nT",f10.7_index
1987-09-21,9.0,55197.0,13.8,410.0,0.083,4.97,23,40.0,-7,83.0
1987-09-22,7.8,39447.0,13.7,400.0,0.05,4.25,37,29.0,-26,81.3
1987-09-23,4.5,38404.0,12.9,377.0,0.026,3.56,27,32.0,-32,80.4
1987-09-24,16.6,38633.0,13.1,397.0,0.056,4.25,27,31.0,-5,80.3
1987-09-25,14.7,89282.0,16.1,405.0,0.052,5.63,47,15.0,-40,77.9
1987-09-26,9.5,89528.0,13.0,439.0,0.044,4.73,33,15.0,-46,76.4
1987-09-27,12.5,32209.0,13.3,421.0,0.011,4.05,23,24.0,-8,80.2
1987-09-28,,,,,,,33,27.0,-28,82.3
1987-09-29,,,,,,,40,32.0,-31,83.5
1987-09-30,,,,,,,47,32.0,-44,81.9
1987-10-01,,,,,,,27,36.0,-29,84.2
1987-10-02,4.5,92471.0,5.5,437.0,0.054,2.11,20,26.0,-23,84.8
1987-10-03,7.5,66433.0,11.1,423.0,0.05,4.08,40,32.0,-49,85.6
1987-10-04,4.9,107154.0,6.5,441.0,,2.53,27,61.0,-39,89.2
1987-10-05,3.1,44179.0,12.7,373.0,0.037,3.38,13,56.0,-22,90.1
1987-10-06,3.7,39231.0,10.4,352.0,0.035,2.45,13,50.0,-16,89.5
1987-10-07,7.2,83951.0,12.8,386.0,0.043,3.48,17,41.0,-14,90.9
1987-10-08,8.3,131764.0,2.6,413.0,0.133,1.0,20,57.0,-21,95.0
1987-10-09,9.6,44489.0,3.4,359.0,0.081,0.92,7,52.0,-15,92.7
1987-10-10,,,,,,,17,53.0,-18,101.1
1987-10-11,,,,,,,40,66.0,-22,100.8
1987-10-12,,,,,,,20,55.0,-26,102.2
1987-10-13,,,,,,,37,77.0,-22,105.5
1987-10-14,6.2,399420.0,3.3,749.0,0.04,3.61,40,96.0,-31,113.3
1987-10-15,5.7,296109.0,2.9,744.0,0.054,3.29,37,106.0,-29,117.8
1987-10-16,4.8,175057.0,2.8,678.0,0.043,2.55,27,106.0,-20,111.1
1987-10-17,5.3,188887.0,4.7,577.0,0.044,3.07,30,95.0,-20,106.0
1987-10-18,4.1,190130.0,3.0,531.0,0.044,1.68,13,90.0,-20,106.5
1987-10-19,5.7,66787.0,4.7,446.0,0.021,1.76,17,86.0,-19,100.4
1987-10-20,6.2,51010.0,8.2,401.0,0.042,2.57,17,83.0,-20,95.6
1987-10-21,7.2,47058.0,12.7,355.0,0.063,3.34,27,64.0,-30,89.3
1987-10-22,7.5,44022.0,18.3,344.0,0.071,4.53,13,52.0,-11,88.2
1987-10-23,,,,,,,23,34.0,-25,87.0
1987-10-24,,,,,,,30,23.0,-23,87.1
1987-10-25,,,,,,,37,30.0,-54,92.3
1987-10-26,,,,,,,23,42.0,-43,96.9
1987-10-27,9.7,280441.0,9.6,593.0,0.132,6.4,43,73.0,-48,105.9
1987-10-28,7.3,283048.0,5.1,654.0,0.058,4.34,47,83.0,-52,106.2
1987-10-29,3.8,124713.0,3.6,582.0,,2.3,33,86.0,-38,102.7
1987-10-30,4.2,124338.0,4.7,501.0,,2.39,27,89.0,-33,104.2
1987-10-31,4.8,83386.0,6.2,442.0,0.046,2.39,23,65.0,-31,97.8
1987-11-01,3.9,33827.0,7.1,377.0,0.047,2.0,17,69.0,-32,99.1
1987-11-02,9.0,125794.0,15.7,407.0,0.035,5.56,33,70.0,-31,105.0
1987-11-03,9.1,99670.0,23.5,444.0,0.048,8.78,37,70.0,-30,98.0
1987-11-04,3.9,24253.0,10.0,444.0,0.035,3.68,20,56.0,-34,101.1
1987-11-05,,,,,,,23,58.0,-23,99.2
1987-11-06,,,,,,,23,33.0,-22,94.9
1987-11-07,,,,,,,13,38.0,-5,94.4
1987-11-08,,,,,,,10,53.0,-5,92.7
1987-11-09,9.1,84493.0,13.2,362.0,0.025,3.32,20,51.0,-4,90.3
1987-11-10,9.5,143692.0,12.3,414.0,0.047,4.08,23,37.0,-20,89.2
1987-11-11,8.5,217284.0,8.0,487.0,0.059,3.82,27,34.0,-20,92.6
1987-11-12,9.3,235572.0,5.5,580.0,0.037,3.52,33,31.0,-20,92.6
1987-11-13,6.8,223350.0,4.0,654.0,0.047,3.37,40,22.0,-23,92.9
1987-11-14,5.6,204707.0,3.9,622.0,0.055,3.04,37,28.0,-21,92.3
1987-11-15,4.2,172759.0,3.5,575.0,0.063,2.43,27,27.0,-20,93.7
1987-11-16,4.6,131482.0,3.8,480.0,0.051,1.76,17,40.0,-18,95.0
1987-11-17,5.0,,,,,,7,56.0,-12,96.8
1987-11-18,,,,,,,13,59.0,-5,100.0
1987-11-19,,,,,,,27,62.0,-18,106.6
1987-11-20,,,,,,,23,60.0,-24,112.2
1987-11-21,6.0,48414.0,8.7,363.0,0.045,2.27,17,62.0,-16,115.3
1987-11-22,5.9,72537.0,7.8,364.0,0.047,2.05,17,86.0,-19,117.8
1987-11-23,10.3,223292.0,11.1,439.0,0.041,4.29,43,102.0,-44,115.1
1987-11-24,9.7,294612.0,4.5,540.0,0.107,2.88,37,69.0,-50,109.4
1987-11-25,6.2,238833.0,3.2,481.0,0.074,1.56,27,51.0,-40,104.9
1987-11-26,5.8,126483.0,4.7,437.0,0.039,1.75,30,58.0,-34,101.3
1987-11-27,7.8,208573.0,2.5,512.0,0.025,1.19,33,26.0,-46,94.9
1987-11-28,5.4,62277.0,8.9,408.0,0.034,2.81,23,13.0,-26,92.3
1987-11-29,4.9,22422.0,14.0,392.0,0.044,4.34,7,24.0,-13,90.7
1987-11-30,,,,,,,7,20.0,-8,89.1
1987-12-01,,,,,,,13,18.0,-5,87.6
1987-12-02,,,,,,,10,17.0,-2,86.5
1987-12-03,,,,,,,27,17.0,-14,85.8
1987-12-04,8.4,101428.0,12.5,425.0,0.023,4.25,17,16.0,-13,85.1
1987-12-05,14.3,249857.0,12.8,460.0,0.027,5.02,30,20.0,-21,86.8
1987-12-06,5.0,109435.0,2.9,562.0,0.047,1.81,20,26.0,-19,85.7
1987-12-07,4.0,95418.0,4.0,449.0,0.036,1.57,10,37.0,-15,85.3
1987-12-08,4.5,60177.0,5.0,362.0,0.044,1.26,3,39.0,-9,88.7
1987-12-09,6.0,35239.0,19.6,327.0,0.019,4.14,10,44.0,5,91.2
1987-12-10,11.0,401287.0,9.9,593.0,0.062,6.61,37,37.0,-11,90.1
1987-12-11,5.7,259651.0,3.7,665.0,0.041,3.18,27,24.0,-26,91.1
1987-12-12,,,,,,,20,14.0,-20,91.5
1987-12-13,,,,,,,10,22.0,-14,91.1
1987-12-14,,,,,,,10,28.0,-12,91.5
1987-12-15,,,,,,,20,45.0,-4,92.0
1987-12-16,,,,,,,47,43.0,-44,93.4
1987-12-17,5.7,141653.0,4.1,536.0,0.048,2.35,30,42.0,-33,92.2
1987-12-18,4.6,114456.0,4.1,464.0,0.055,1.76,17,42.0,-24,90.2
1987-12-19,5.8,47625.0,6.2,410.0,0.061,2.11,20,30.0,-19,88.4
1987-12-20,5.0,62641.0,5.5,379.0,0.053,1.58,13,28.0,-17,86.9
1987-12-21,8.2,42413.0,7.1,364.0,0.035,1.79,23,15.0,-30,90.7
1987-12-22,7.6,117097.0,6.8,425.0,0.057,2.48,37,26.0,-39,88.1
1987-12-23,7.2,91355.0,6.3,397.0,0.059,2.05,20,18.0,-30,88.2
1987-12-24,7.4,,,,,,17,14.0,-28,89.9
1987-12-25,,,,,,,17,27.0,-22,96.2
1987-12-26,,,,,,,13,29.0,-15,96.8
1987-12-27,,,,,,,3,31.0,-6,101.4
1987-12-28,,,,,,,7,30.0,-1,102.5
1987-12-29,6.8,42283.0,25.4,303.0,0.045,4.57,10,32.0,5,101.4
1987-12-30,6.5,21989.0,19.2,288.0,0.023,2.91,7,45.0,1,99.2
1987-12-31,5.5,35267.0,18.0,286.0,0.019,2.64,13,46.0,-6,99.7
1988-01-01,7.7,35559.0,23.0,301.0,0.023,3.85,13,56.0,2,100.1
1988-01-02,14.8,85359.0,13.0,413.0,0.047,4.24,37,37.0,-39,93.7
1988-01-03,6.6,85243.0,9.2,383.0,0.032,2.56,17,30.0,-45,101.2
1988-01-04,7.7,122140.0,14.2,390.0,0.052,4.67,23,27.0,-26,98.2
1988-01-05,9.7,415631.0,8.7,494.0,0.133,5.05,27,38.0,-30,99.5
1988-01-06,5.9,81452.0,18.6,442.0,0.016,6.4,40,48.0,-36,101.7
1988-01-07,,,,,,,33,69.0,-44,102.1
1988-01-08,,,,,,,33,68.0,-31,105.6
1988-01-09,,,,,,,17,74.0,-26,100.6
1988-01-10,,,,,,,10,81.0,-15,100.9
1988-01-11,15.1,36741.0,18.7,375.0,0.026,4.92,20,90.0,-1,101.7
1988-01-12,12.4,180757.0,9.9,468.0,0.039,3.41,30,80.0,-11,107.5
1988-01-13,8.3,130909.0,3.0,482.0,0.058,1.48,17,91.0,-19,108.1
1988-01-14,24.0,255310.0,6.0,656.0,0.059,5.56,43,109.0,-29,113.7
1988-01-15,7.8,151443.0,3.0,497.0,0.04,1.51,47,108.0,-99,112.4
1988-01-16,5.6,121997.0,1.8,456.0,0.046,0.74,13,99.0,-48,121.8
1988-01-17,5.9,88034.0,4.0,414.0,,1.36,17,86.0,-38,116.4
1988-01-18,6.1,110287.0,5.4,433.0,,2.01,23,81.0,-30,110.9
1988-01-19,,,,,,,23,87.0,-28,114.2
1988-01-20,,,,,,,27,102.0,-22,112.7
1988-01-21,,,,,,,20,93.0,-20,111.6
1988-01-22,,,,,,,17,79.0,-17,104.5
1988-01-23,,,,,,,7,56.0,-13,104.7
1988-01-24,5.4,40370.0,8.8,343.0,0.022,1.87,13,53.0,-11,102.2
1988-01-25,4.2,21818.0,16.2,299.0,0.024,2.64,17,39.0,-16,94.9
1988-01-26,8.0,29823.0,20.9,298.0,0.039,3.66,17,53.0,-14,93.5
1988-01-27,8.2,50344.0,20.9,292.0,0.053,3.58,27,65.0,-22,101.6
1988-01-28,5.7,40958.0,17.4,321.0,0.023,3.25,13,80.0,-9,103.0
1988-01-29,4.2,32516.0,12.7,312.0,0.019,2.23,10,71.0,-6,99.1
1988-01-30,3.6,19190.0,10.0,306.0,0.027,1.73,7,67.0,-2,100.1
1988-01-31,3.8,27542.0,19.0,279.0,0.011,2.5,7,68.0,0,103.1
1988-02-01,,,,,,,3,72.0,6,105.5
1988-02-02,,,,,,,10,77.0,3,104.3
1988-02-03,,,,,,,7,77.0,-3,103.6
1988-02-04,,,,,,,17,84.0,1,103.1
1988-02-05,8.3,152740.0,7.0,436.0,0.065,2.65,40,66.0,-39,102.6
1988-02-06,6.9,153269.0,8.6,430.0,0.028,2.91,23,49.0,-22,103.6
1988-02-07,4.8,84180.0,4.9,399.0,0.025,1.45,13,50.0,-22,105.3
1988-02-08,3.9,45659.0,7.9,328.0,0.015,1.49,10,52.0,-15,102.5
1988-02-09,5.9,54613.0,16.7,371.0,0.026,4.17,23,57.0,-10,101.0
1988-02-10,7.4,141026.0,7.4,402.0,0.059,2.4,27,43.0,-20,100.2
1988-02-11,9.1,118666.0,9.3,394.0,0.037,2.76,23,30.0,-19,99.6
1988-02-12,9.0,167657.0,6.4,436.0,0.054,2.62,30,16.0,-23,101.3
1988-02-13,10.9,246763.0,8.5,490.0,0.036,3.92,30,26.0,-15,102.9
1988-02-14,,,,,0.217,,17,32.0,-14,102.6
1988-02-15,,,,,,,33,37.0,-31,100.4
1988-02-16,,,,,,,27,48.0,-28,101.0
1988-02-17,,,,,,,27,40.0,-27,106.2
1988-02-18,,,,,0.155,,30,62.0,-25,112.5
1988-02-19,5.6,102735.0,2.6,438.0,0.045,0.97,17,75.0,-23,109.0
1988-02-20,5.1,71719.0,4.5,393.0,0.028,1.31,13,58.0,-11,106.5
1988-02-21,18.1,211081.0,8.1,523.0,0.06,4.67,37,31.0,-21,104.7
1988-02-22,13.5,43238.0,8.5,416.0,0.024,2.68,63,17.0,-91,102.5
1988-02-23,6.9,130609.0,4.6,460.0,0.023,1.75,40,15.0,-73,100.2
1988-02-24,6.1,92247.0,4.2,439.0,0.036,1.56,27,26.0,-41,99.6
1988-02-25,6.0,82040.0,5.3,404.0,0.018,1.54,27,22.0,-36,96.4
1988-02-26,,,,,,,20,17.0,-32,96.7
1988-02-27,,,,,,,17,35.0,-24,96.3
1988-02-28,,,,,,,13,45.0,-14,97.1
1988-02-29,,,,,,,7,59.0,2,103.3
1988-03-01,,,,,,,13,81.0,0,99.8
1988-03-02,8.9,67723.0,11.1,332.0,0.052,2.43,13,79.0,-2,99.1
1988-03-03,9.0,56734.0,22.2,361.0,0.03,5.43,23,86.0,4,101.9
1988-03-04,7.7,123929.0,10.6,440.0,0.031,3.82,33,92.0,-24,102.6
1988-03-05,4.8,55917.0,6.3,420.0,0.052,2.14,20,77.0,-17,106.7
1988-03-06,4.9,49086.0,10.1,362.0,0.067,2.81,33,73.0,-33,107.6
1988-03-07,5.5,40784.0,26.9,354.0,0.024,6.83,23,78.0,-16,107.3
1988-03-08,11.7,218518.0,12.5,464.0,0.056,4.86,37,80.0,-27,104.1
1988-03-09,10.9,236677.0,8.3,491.0,0.053,4.03,27,59.0,-19,101.5
1988-03-10,,,,,,,23,43.0,-16,99.2
1988-03-11,,,,,,,27,24.0,-18,102.9
1988-03-12,,,,,,,23,47.0,-14,103.5
1988-03-13,,,,,,,13,63.0,-9,107.8
1988-03-14,9.9,452084.0,6.5,600.0,0.035,4.61,27,74.0,-5,108.9
1988-03-15,8.1,280682.0,4.8,599.0,0.045,3.42,33,75.0,-17,112.6
1988-03-16,5.5,155821.0,3.8,563.0,0.049,2.38,27,89.0,-22,114.1
1988-03-17,5.3,128268.0,3.4,509.0,0.049,1.73,23,118.0,-14,117.4
1988-03-18,5.2,108342.0,3.6,456.0,0.06,1.55,17,114.0,-11,116.1
1988-03-19,4.5,111354.0,4.4,384.0,0.056,1.34,13,126.0,-10,116.1
1988-03-20,5.0,53215.0,6.8,352.0,0.069,1.71,13,102.0,-6,116.3
1988-03-21,5.1,36625.0,11.5,321.0,0.038,2.27,3,97.0,-2,117.5
1988-03-22,5.5,27578.0,17.8,326.0,0.026,3.51,7,91.0,-1,117.6
1988-03-23,,,,,,,13,89.0,2,120.9
1988-03-24,,,,,,,13,99.0,2,123.0
1988-03-25,,,,,,,23,110.0,-7,128.5
1988-03-26,,,,,,,47,111.0,-52,127.5
1988-03-27,9.5,62726.0,16.9,416.0,0.02,5.26,40,123.0,-77,128.0
1988-03-28,7.8,131713.0,5.9,461.0,0.032,2.38,37,130.0,-65,129.8
1988-03-29,9.9,65502.0,14.8,411.0,0.046,4.91,43,124.0,-57,131.7
1988-03-30,6.2,100941.0,11.1,442.0,0.051,4.33,40,129.0,-52,128.3
1988-03-31,5.2,69312.0,8.9,421.0,0.03,3.16,27,144.0,-33,130.6
1988-04-01,6.5,55535.0,7.7,398.0,0.056,2.5,27,136.0,-38,127.2
1988-04-02,7.2,198268.0,3.7,476.0,0.06,1.68,33,119.0,-45,126.5
1988-04-03,12.0,182291.0,10.3,498.0,0.018,4.75,43,116.0,-42,127.6
1988-04-04,,,,,0.133,,57,91.0,-90,122.6
1988-04-05,,,,,,,33,82.0,-57,114.6
1988-04-06,,,,,,,47,77.0,-60,116.8
1988-04-07,,,,,,,30,104.0,-37,120.0
1988-04-08,,,,,,,17,114.0,-22,121.8
1988-04-09,8.2,114292.0,6.0,456.0,0.037,2.34,23,142.0,-21,121.8
1988-04-10,7.3,244531.0,4.9,560.0,0.032,2.93,30,132.0,-24,127.2
1988-04-11,6.4,146303.0,3.6,514.0,0.036,1.82,23,142.0,-16,128.0
1988-04-12,5.8,165655.0,4.3,529.0,0.05,2.43,30,146.0,-17,130.6
1988-04-13,4.6,150875.0,4.2,514.0,0.047,2.19,23,148.0,-13,134.6
1988-04-14,4.8,128053.0,4.1,504.0,0.051,2.08,23,171.0,-11,146.3
1988-04-15,5.9,164047.0,4.3,512.0,0.056,2.3,13,179.0,-6,143.5
1988-04-16,8.3,178794.0,2.3,482.0,0.018,0.98,13,194.0,-9,147.6
1988-04-17,,,,,,,13,178.0,-4,145.5
1988-04-18,,,,,,,17,169.0,-10,145.3
1988-04-19,,,,,,,23,133.0,2,138.5
1988-04-20,,,,,,,17,109.0,-4,134.9
1988-04-21,6.9,24850.0,33.0,334.0,0.021,6.66,20,98.0,0,127.6
1988-04-22,15.2,129970.0,16.6,393.0,0.06,5.27,47,89.0,-61,120.1
1988-04-23,8.2,124059.0,11.8,484.0,0.039,5.31,33,53.0,-34,111.5
1988-04-24,5.4,56805.0,4.6,400.0,0.022,1.33,17,37.0,-23,105.6
1988-04-25,5.2,15510.0,12.8,356.0,0.042,3.17,13,49.0,-14,106.7
1988-04-26,2.8,19001.0,12.6,321.0,0.051,2.66,13,54.0,-4,103.8
1988-04-27,5.5,16451.0,22.6,297.0,0.046,3.95,17,44.0,-4,101.9
1988-04-28,7.7,43641.0,31.3,312.0,0.04,5.75,27,51.0,-19,101.6
1988-04-29,,,,,,,13,48.0,-16,102.1
1988-04-30,,,,,,,20,58.0,1,104.8
1988-05-01,,,,,,,13,85.0,-10,108.8
1988-05-02,,,,,,,17,104.0,-8,113.1
1988-05-03,,,,,,,17,94.0,-8,116.4
1988-05-04,6.0,50573.0,12.6,334.0,0.051,2.79,27,125.0,-15,127.4
1988-05-05,13.5,73794.0,16.2,353.0,0.026,3.78,27,127.0,-9,121.1
1988-05-06,17.8,413822.0,11.5,597.0,0.026,7.69,63,95.0,-106,116.5
1988-05-07,8.0,208177.0,4.3,598.0,0.044,2.94,27,62.0,-55,112.9
1988-05-08,5.8,180277.0,3.9,561.0,0.029,2.27,27,78.0,-38,116.7
1988-05-09,6.9,172927.0,4.4,512.0,0.025,2.15,23,91.0,-29,121.9
1988-05-10,7.1,169131.0,4.5,525.0,0.05,2.49,23,107.0,-25,116.4
1988-05-11,5.9,105155.0,3.7,509.0,0.061,1.98,17,80.0,-22,114.6
1988-05-12,,,,,,,13,69.0,-13,111.6
1988-05-13,,,,,,,13,54.0,-10,105.9
1988-05-14,,,,,,,7,46.0,-9,105.2
1988-05-15,,,,,,,13,54.0,-7,103.4
1988-05-16,9.8,29314.0,14.5,342.0,0.022,3.07,23,65.0,-19,103.3
1988-05-17,8.7,72335.0,17.0,355.0,0.037,4.09,37,70.0,-37,103.7
1988-05-18,7.5,131476.0,3.3,451.0,0.045,1.33,30,54.0,-46,106.7
1988-05-19,4.5,171828.0,4.0,445.0,0.038,1.54,17,25.0,-28,104.8
1988-05-20,6.7,131066.0,4.2,431.0,0.033,1.55,17,25.0,-13,106.1
1988-05-21,6.2,148785.0,8.2,470.0,0.042,3.58,23,31.0,-7,112.6
1988-05-22,4.9,65431.0,5.8,433.0,0.043,2.16,17,37.0,-12,114.0
1988-05-23,6.0,28699.0,12.6,355.0,0.027,2.9,13,49.0,-2,122.2
1988-05-24,7.6,30179.0,9.5,324.0,0.052,1.99,20,59.0,-6,119.8
1988-05-25,,,,,,,13,67.0,1,123.8
1988-05-26,,,,,,,17,78.0,-13,127.8
1988-05-27,,,,,,,7,82.0,-4,130.0
1988-05-28,,,,,,,7,86.0,6,130.1
1988-05-29,7.6,52783.0,18.4,328.0,0.039,3.8,17,91.0,2,140.2
1988-05-30,11.6,99260.0,15.0,381.0,0.063,4.45,23,103.0,0,142.8
1988-05-31,8.3,249131.0,2.5,496.0,0.092,1.37,23,106.0,-9,153.6
1988-06-01,5.0,112698.0,2.4,457.0,0.044,0.99,17,116.0,-7,149.3
1988-06-02,3.2,54623.0,4.9,414.0,0.029,1.53,13,117.0,4,147.6
1988-06-03,3.3,45275.0,7.2,339.0,0.038,1.55,7,122.0,4,149.5
1988-06-04,4.0,27090.0,12.5,305.0,0.036,2.23,7,128.0,9,150.9
1988-06-05,8.8,41092.0,16.2,327.0,0.019,3.3,20,153.0,6,151.2
1988-06-06,10.2,25265.0,19.0,330.0,0.008,3.57,17,177.0,-18,159.0
1988-06-07,,,,,,,17,172.0,-5,164.6
1988-06-08,,,,,,,17,184.0,-7,168.3
1988-06-09,,,,,,,17,211.0,1,165.9
1988-06-10,,,,,,,20,176.0,-4,149.8
1988-06-11,,92166.0,3.4,372.0,0.062,0.98,17,132.0,-8,137.8
1988-06-12,5.4,40387.0,3.4,337.0,0.066,0.81,10,94.0,-3,125.9
1988-06-13,10.1,27846.0,6.1,345.0,0.074,1.58,13,57.0,9,115.0
1988-06-14,10.5,201688.0,10.8,404.0,0.029,3.23,33,65.0,-19,111.7
1988-06-15,6.9,100335.0,3.1,455.0,0.034,1.22,20,79.0,-13,113.5
1988-06-16,6.8,81770.0,3.1,396.0,0.053,0.98,17,99.0,-16,121.7
1988-06-17,7.0,123027.0,5.1,391.0,0.083,1.66,23,93.0,-16,124.8
1988-06-18,6.8,138547.0,6.5,422.0,0.062,2.46,27,82.0,-2,125.7
1988-06-19,5.0,159153.0,8.0,461.0,0.051,3.38,33,85.0,-6,119.4
1988-06-20,,,,,,,23,94.0,-23,118.5
1988-06-21,,,,,,,13,116.0,-9,122.8
1988-06-22,,,,,,,27,112.0,-6,124.4
1988-06-23,7.2,49994.0,5.7,380.0,0.048,1.62,20,111.0,-8,129.3
1988-06-24,9.8,135977.0,9.6,506.0,0.038,4.72,30,114.0,1,135.7
1988-06-25,11.9,46076.0,12.1,455.0,0.094,5.35,40,135.0,-12,153.7
1988-06-26,11.2,74051.0,4.3,382.0,0.111,1.45,30,131.0,-19,157.6
1988-06-27,5.5,45006.0,6.6,374.0,0.052,1.86,20,135.0,-20,160.5
1988-06-28,5.1,40600.0,9.5,359.0,0.057,2.49,23,142.0,-11,183.2
1988-06-29,13.6,286018.0,11.7,487.0,0.058,4.11,37,148.0,-8,189.5
1988-06-30,8.5,237409.0,4.6,534.0,0.024,2.32,37,148.0,-31,187.4
1988-07-01,5.8,186713.0,4.4,588.0,0.027,2.76,30,160.0,-19,194.4
1988-07-02,,,,,,,23,167.0,-7,198.9
1988-07-03,,,,,,,17,164.0,-6,190.2
1988-07-04,,,,,,,10,149.0,-11,181.0
1988-07-05,,,,,,,10,137.0,7,171.2
1988-07-06,5.9,59084.0,9.3,355.0,0.036,2.27,27,125.0,-3,156.7
1988-07-07,7.6,31009.0,8.4,315.0,0.049,1.67,20,119.0,-15,152.4
1988-07-08,7.6,47495.0,8.8,331.0,0.027,1.82,23,122.0,-14,142.4
1988-07-09,5.9,57529.0,11.0,306.0,0.028,1.91,7,95.0,-3,137.7
1988-07-10,8.6,45723.0,15.6,311.0,0.073,3.24,17,90.0,12,138.3
1988-07-11,9.7,245281.0,10.2,458.0,0.068,3.72,37,118.0,-1,137.7
1988-07-12,7.9,114921.0,3.4,502.0,0.042,1.65,30,126.0,-15,137.9
1988-07-13,7.1,90363.0,4.0,428.0,0.04,1.4,13,119.0,-11,141.3
1988-07-14,8.6,60271.0,5.7,430.0,0.059,2.2,20,140.0,-3,150.1
1988-07-15,,,,,,,23,140.0,4,150.7
1988-07-16,,,,,,,33,128.0,-13,153.3
1988-07-17,,,,,,,17,143.0,-9,152.8
1988-07-18,,,,,,,23,157.0,-15,152.3
1988-07-19,5.7,174664.0,2.9,487.0,0.049,1.38,20,121.0,-10,142.1
1988-07-20,4.7,82140.0,3.3,437.0,0.042,1.22,7,122.0,-4,141.3
1988-07-21,8.6,365181.0,7.2,505.0,0.097,4.32,33,119.0,-13,145.8
1988-07-22,8.7,94707.0,2.0,509.0,0.084,1.19,40,122.0,-44,141.2
1988-07-23,7.4,128801.0,2.9,486.0,,1.37,23,134.0,-31,144.6
1988-07-24,6.8,75094.0,4.4,408.0,,1.45,17,93.0,-17,138.6
1988-07-25,6.7,69692.0,5.0,394.0,,1.54,17,88.0,-7,140.9
1988-07-26,7.0,219951.0,7.0,431.0,0.068,2.72,30,88.0,-18,149.7
1988-07-27,,,,,,,23,117.0,-26,161.5
1988-07-28,,,,,,,23,135.0,-11,175.4
1988-07-29,,,,,,,17,181.0,-11,185.9
1988-07-30,,,,,,,17,186.0,-14,188.3
1988-07-31,6.7,98697.0,5.9,384.0,0.042,1.71,20,168.0,-8,192.5
1988-08-01,5.6,83299.0,5.1,424.0,0.048,1.84,20,177.0,-13,180.9
1988-08-02,6.9,58771.0,4.3,365.0,0.047,1.15,13,179.0,-11,187.6
1988-08-03,10.1,46165.0,3.0,373.0,0.043,0.83,17,182.0,-20,172.2
1988-08-04,6.2,60645.0,3.9,334.0,0.074,0.93,3,169.0,-11,163.6
1988-08-05,8.4,38812.0,7.9,368.0,0.041,2.14,17,150.0,-10,159.2
1988-08-06,7.3,40674.0,8.8,376.0,0.031,2.36,13,154.0,-3,163.4
1988-08-07,6.3,22445.0,10.1,335.0,0.02,2.07,13,180.0,-4,170.4
1988-08-08,,,,,0.189,,7,200.0,3,186.9
1988-08-09,,,,,,,27,214.0,-13,182.4
1988-08-10,,,,,,,20,190.0,-27,181.8
1988-08-11,,,,,,,20,169.0,-22,178.2
1988-08-12,9.4,170217.0,6.7,479.0,0.048,3.01,30,166.0,-19,161.2
1988-08-13,8.7,158464.0,6.0,465.0,0.053,2.62,33,152.0,-25,159.7
1988-08-14,7.5,231207.0,4.1,529.0,0.055,2.35,33,160.0,-33,151.6
1988-08-15,4.9,225059.0,2.1,594.0,0.052,1.51,30,151.0,-29,144.0
1988-08-16,3.8,85061.0,2.5,486.0,0.048,1.18,20,114.0,-27,137.8
1988-08-17,4.7,63181.0,4.6,416.0,0.056,1.62,13,84.0,-13,145.6
1988-08-18,5.5,63253.0,5.3,381.0,0.06,1.59,20,59.0,-19,128.5
1988-08-19,6.4,67890.0,6.6,389.0,0.042,1.95,20,71.0,-13,123.9
1988-08-20,5.7,30732.0,6.7,412.0,0.019,2.1,30,71.0,-14,118.1
1988-08-21,,,,,,,17,50.0,-8,116.1
1988-08-22,,,,,,,30,26.0,-30,114.9
1988-08-23,,,,,,,23,32.0,-21,121.7
1988-08-24,,,,,,,23,54.0,-14,133.7
1988-08-25,11.1,298766.0,4.8,616.0,0.034,3.66,30,95.0,-6,144.3
1988-08-26,8.4,117286.0,4.4,564.0,0.069,2.95,20,116.0,-9,157.1
1988-08-27,6.4,84536.0,3.2,476.0,0.072,1.56,30,177.0,-23,166.8
1988-08-28,6.8,133848.0,3.8,472.0,0.048,1.69,23,182.0,-14,174.0
1988-08-29,6.8,83052.0,4.3,425.0,0.054,1.56,27,205.0,-32,189.0
1988-08-30,6.4,56449.0,4.7,406.0,0.042,1.51,27,204.0,-24,190.0
1988-08-31,9.7,144067.0,9.7,419.0,0.06,3.6,23,189.0,-13,194.5
1988-09-01,6.5,246595.0,4.0,547.0,0.079,2.62,33,163.0,-30,191.3
1988-09-02,5.6,96729.0,3.1,502.0,0.056,1.57,27,171.0,-21,178.9
1988-09-03,,,,,,,20,153.0,-19,177.3
1988-09-04,,,,,,,20,176.0,-16,165.9
1988-09-05,,,,,,,10,152.0,-12,166.3
1988-09-06,4.9,21262.0,8.0,346.0,0.025,1.75,7,110.0,-8,152.4
1988-09-07,5.1,90969.0,4.6,365.0,0.024,1.13,13,115.0,-5,145.4
1988-09-08,5.3,136973.0,5.8,380.0,0.041,1.61,17,105.0,-3,138.9
1988-09-09,6.0,64614.0,6.4,342.0,0.022,1.34,10,88.0,-3,128.0
1988-09-10,8.2,45811.0,18.9,325.0,0.035,4.03,17,90.0,4,117.6
1988-09-11,12.3,276627.0,10.5,490.0,0.067,5.17,50,96.0,-61,121.9
1988-09-12,5.3,137946.0,4.1,509.0,0.045,2.08,30,105.0,-56,127.0
1988-09-13,4.5,129811.0,4.7,443.0,0.047,1.78,23,108.0,-40,124.8
